journalEntryId,batchId,targetUnitId,targetField,timestamp,query,searchResultChosen,actualOpenedUrl,sourceOpened,accepted,rejectionReason,title,organization,publisher,locator,boundedContext,sourceFact
JRN_R11_B01_SPC_PROCAVIA_CAPENSIS_PERSONALITY_ID_001,R11_B01,SPC_PROCAVIA_CAPENSIS,personalityId,2026-08-19T21:52:35Z,Rock hyrax exact species behavior habitat,Rock hyrax species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Rock_hyrax,true,true,,Rock hyrax,Wikipedia contributors,Wikimedia Foundation,Habitat and social behaviour sections,"Rock hyrax colonies occupy rock crevices, cliffs and boulder outcrops across savanna and arid scrub; sentinels watch and produce alarm calls for approaching predators.",A watchful colony member warns conspecifics of detected danger.
JRN_R11_B01_SPC_PROCAVIA_CAPENSIS_TERRAIN_BROAD_001,R11_B01,SPC_PROCAVIA_CAPENSIS,terrainBroad,2026-08-19T21:52:35Z,Rock hyrax exact species behavior habitat,Rock hyrax species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Rock_hyrax,true,true,,Rock hyrax,Wikipedia contributors,Wikimedia Foundation,Habitat and social behaviour sections,"Rock hyrax colonies occupy rock crevices, cliffs and boulder outcrops across savanna and arid scrub; sentinels watch and produce alarm calls for approaching predators.",The account associates the species with rocky outcrops across savanna and arid environments.
JRN_R11_B01_SPC_PROCAVIA_CAPENSIS_TERRAIN_SPECIFIC_001,R11_B01,SPC_PROCAVIA_CAPENSIS,terrainSpecific,2026-08-19T21:52:35Z,Rock hyrax exact species behavior habitat,Rock hyrax species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Rock_hyrax,true,true,,Rock hyrax,Wikipedia contributors,Wikimedia Foundation,Habitat and social behaviour sections,"Rock hyrax colonies occupy rock crevices, cliffs and boulder outcrops across savanna and arid scrub; sentinels watch and produce alarm calls for approaching predators.","Documented terrain includes cliffs, rocky mountains, savanna, and desert scrub."
JRN_R11_B01_SPC_RHYNCHOCYON_CIRNEI_PERSONALITY_ID_001,R11_B01,SPC_RHYNCHOCYON_CIRNEI,personalityId,2026-08-19T21:52:35Z,Chequered sengi exact species behavior habitat,Chequered sengi species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Checkered_elephant_shrew,true,true,,Chequered sengi,Wikipedia contributors,Wikimedia Foundation,"Range, habitat and behaviour, lines 178-194","Chequered sengis occupy dry, moist lowland and montane forest and dry shrubland; male-female pairs build leaf-litter nests but spend much of their time apart.",The exact species pairs and jointly provisions a nest while retaining largely separate daily activity.
JRN_R11_B01_SPC_RHYNCHOCYON_CIRNEI_TERRAIN_BROAD_001,R11_B01,SPC_RHYNCHOCYON_CIRNEI,terrainBroad,2026-08-19T21:52:35Z,Chequered sengi exact species behavior habitat,Chequered sengi species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Checkered_elephant_shrew,true,true,,Chequered sengi,Wikipedia contributors,Wikimedia Foundation,"Range, habitat and behaviour, lines 178-194","Chequered sengis occupy dry, moist lowland and montane forest and dry shrubland; male-female pairs build leaf-litter nests but spend much of their time apart.","The account explicitly names dry, lowland moist, and montane forest plus shrubland."
JRN_R11_B01_SPC_RHYNCHOCYON_CIRNEI_TERRAIN_SPECIFIC_001,R11_B01,SPC_RHYNCHOCYON_CIRNEI,terrainSpecific,2026-08-19T21:52:35Z,Chequered sengi exact species behavior habitat,Chequered sengi species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Checkered_elephant_shrew,true,true,,Chequered sengi,Wikipedia contributors,Wikimedia Foundation,"Range, habitat and behaviour, lines 178-194","Chequered sengis occupy dry, moist lowland and montane forest and dry shrubland; male-female pairs build leaf-litter nests but spend much of their time apart.","Documented microhabitats include rainforest and montane forest floor, leaf-litter nests, and shrubland."
JRN_R11_B01_SPC_RHYNCHOCYON_PETERSI_PERSONALITY_ID_001,R11_B01,SPC_RHYNCHOCYON_PETERSI,personalityId,2026-08-19T21:52:36Z,Black and rufous sengi exact species behavior habitat,Black and rufous sengi species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Black_and_rufous_sengi,true,true,,Black and rufous sengi,Wikipedia contributors,Wikimedia Foundation,"Distribution, habitat and behaviour, lines 157-169","The species occupies lowland, montane, and dense Kenyan and Tanzanian forests; it lives in monogamous pairs defending territories and builds ground nests in dry leaf litter.",Monogamous pairs defend a shared territory while retaining species-typical individual activity.
JRN_R11_B01_SPC_RHYNCHOCYON_PETERSI_TERRAIN_BROAD_001,R11_B01,SPC_RHYNCHOCYON_PETERSI,terrainBroad,2026-08-19T21:52:36Z,Black and rufous sengi exact species behavior habitat,Black and rufous sengi species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Black_and_rufous_sengi,true,true,,Black and rufous sengi,Wikipedia contributors,Wikimedia Foundation,"Distribution, habitat and behaviour, lines 157-169","The species occupies lowland, montane, and dense Kenyan and Tanzanian forests; it lives in monogamous pairs defending territories and builds ground nests in dry leaf litter.",The account names lowland and montane dense forests and fragmented Eastern Arc forest patches.
JRN_R11_B01_SPC_RHYNCHOCYON_PETERSI_TERRAIN_SPECIFIC_001,R11_B01,SPC_RHYNCHOCYON_PETERSI,terrainSpecific,2026-08-19T21:52:36Z,Black and rufous sengi exact species behavior habitat,Black and rufous sengi species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Black_and_rufous_sengi,true,true,,Black and rufous sengi,Wikipedia contributors,Wikimedia Foundation,"Distribution, habitat and behaviour, lines 157-169","The species occupies lowland, montane, and dense Kenyan and Tanzanian forests; it lives in monogamous pairs defending territories and builds ground nests in dry leaf litter.","Documented microhabitats include rainforest, montane forest, leaf litter, and ground-level nests."
JRN_R11_B01_SPC_TENREC_ECAUDATUS_PERSONALITY_ID_001,R11_B01,SPC_TENREC_ECAUDATUS,personalityId,2026-08-19T21:52:36Z,Tailless tenrec exact species behavior habitat,Tailless tenrec species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Tailless_tenrec,true,true,,Tailless tenrec,Wikipedia contributors,Wikimedia Foundation,"Species account, lines 162-167","The tailless tenrec uses forest understory, open forest, arid shrubland, savanna, farms, gardens and urban landscapes and can hibernate for as long as nine months.",The species survives prolonged seasonal constraint through extended hibernation.
JRN_R11_B01_SPC_TENREC_ECAUDATUS_TERRAIN_BROAD_001,R11_B01,SPC_TENREC_ECAUDATUS,terrainBroad,2026-08-19T21:52:36Z,Tailless tenrec exact species behavior habitat,Tailless tenrec species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Tailless_tenrec,true,true,,Tailless tenrec,Wikipedia contributors,Wikimedia Foundation,"Species account, lines 162-167","The tailless tenrec uses forest understory, open forest, arid shrubland, savanna, farms, gardens and urban landscapes and can hibernate for as long as nine months.","The account explicitly lists natural, agricultural, garden and urban habitat."
JRN_R11_B01_SPC_TENREC_ECAUDATUS_TERRAIN_SPECIFIC_001,R11_B01,SPC_TENREC_ECAUDATUS,terrainSpecific,2026-08-19T21:52:36Z,Tailless tenrec exact species behavior habitat,Tailless tenrec species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Tailless_tenrec,true,true,,Tailless tenrec,Wikipedia contributors,Wikimedia Foundation,"Species account, lines 162-167","The tailless tenrec uses forest understory, open forest, arid shrubland, savanna, farms, gardens and urban landscapes and can hibernate for as long as nine months.","Documented terrain includes forest floor, scrubland, savanna, farmland, and landscaped urban areas."
JRN_R11_B01_SPC_TRICHECHUS_INUNGUIS_PERSONALITY_ID_001,R11_B01,SPC_TRICHECHUS_INUNGUIS,personalityId,2026-08-19T21:52:36Z,Amazonian manatee exact species behavior habitat,Amazonian manatee species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Amazonian_manatee,true,true,,Amazonian manatee,Wikipedia contributors,Wikimedia Foundation,"Behaviour, diet and distribution, lines 200-220",Amazonian manatees follow flood cycles between flooded forests and meadows and deep lakes; during low water some fast for months using fat reserves and unusually low metabolic rates.,"The exact species survives dry-season food scarcity through prolonged fasting, stored fat, and low metabolism."
JRN_R11_B01_SPC_TRICHECHUS_INUNGUIS_TERRAIN_BROAD_001,R11_B01,SPC_TRICHECHUS_INUNGUIS,terrainBroad,2026-08-19T21:52:36Z,Amazonian manatee exact species behavior habitat,Amazonian manatee species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Amazonian_manatee,true,true,,Amazonian manatee,Wikipedia contributors,Wikimedia Foundation,"Behaviour, diet and distribution, lines 200-220",Amazonian manatees follow flood cycles between flooded forests and meadows and deep lakes; during low water some fast for months using fat reserves and unusually low metabolic rates.,"The species is exclusively freshwater and moves among rivers, flooded forest, meadows and deep lakes."
JRN_R11_B01_SPC_TRICHECHUS_INUNGUIS_TERRAIN_SPECIFIC_001,R11_B01,SPC_TRICHECHUS_INUNGUIS,terrainSpecific,2026-08-19T21:52:36Z,Amazonian manatee exact species behavior habitat,Amazonian manatee species account with bounded behavior and habitat sections,https://en.wikipedia.org/wiki/Amazonian_manatee,true,true,,Amazonian manatee,Wikipedia contributors,Wikimedia Foundation,"Behaviour, diet and distribution, lines 200-220",Amazonian manatees follow flood cycles between flooded forests and meadows and deep lakes; during low water some fast for months using fat reserves and unusually low metabolic rates.,"Documented terrain includes river, lake, floodplain, flooded forest, and backwater or swamp habitat."
JRN_R11_B01_SPC_TRICHECHUS_MANATUS_PERSONALITY_ID_001,R11_B01,SPC_TRICHECHUS_MANATUS,personalityId,2026-08-19T21:52:36Z,West Indian manatee habitat behavior migration learned routes,U.S. Fish and Wildlife Service exact-species profile,https://www.fws.gov/species/manatee-trichechus-manatus,true,true,,Manatee (Trichechus manatus),U.S. Fish and Wildlife Service,United States Department of the Interior,"Overview, habitat and behaviour, lines 173-184 and 243-292","West Indian manatees use marine, brackish, and fresh coastal-riverine systems; mothers spend about two years teaching calves migration, warm-water, forage, freshwater, and shelter locations.",Maternal care transmits a learned map of seasonal routes and critical food and refuge sites.
JRN_R11_B01_SPC_TRICHECHUS_MANATUS_TERRAIN_BROAD_001,R11_B01,SPC_TRICHECHUS_MANATUS,terrainBroad,2026-08-19T21:52:36Z,West Indian manatee habitat behavior migration learned routes,U.S. Fish and Wildlife Service exact-species profile,https://www.fws.gov/species/manatee-trichechus-manatus,true,true,,Manatee (Trichechus manatus),U.S. Fish and Wildlife Service,United States Department of the Interior,"Overview, habitat and behaviour, lines 173-184 and 243-292","West Indian manatees use marine, brackish, and fresh coastal-riverine systems; mothers spend about two years teaching calves migration, warm-water, forage, freshwater, and shelter locations.","The federal profile places the species across marine, brackish, freshwater, coastal, riverine and marsh systems."
JRN_R11_B01_SPC_TRICHECHUS_MANATUS_TERRAIN_SPECIFIC_001,R11_B01,SPC_TRICHECHUS_MANATUS,terrainSpecific,2026-08-19T21:52:36Z,West Indian manatee habitat behavior migration learned routes,U.S. Fish and Wildlife Service exact-species profile,https://www.fws.gov/species/manatee-trichechus-manatus,true,true,,Manatee (Trichechus manatus),U.S. Fish and Wildlife Service,United States Department of the Interior,"Overview, habitat and behaviour, lines 173-184 and 243-292","West Indian manatees use marine, brackish, and fresh coastal-riverine systems; mothers spend about two years teaching calves migration, warm-water, forage, freshwater, and shelter locations.","Documented terrain includes seagrass beds, estuaries, rivers, marshes, shorelines and channels."
JRN_R11_B01_SPC_TRICHECHUS_SENEGALENSIS_PERSONALITY_ID_001,R11_B01,SPC_TRICHECHUS_SENEGALENSIS,personalityId,2026-08-19T21:52:36Z,African manatee dams migration barriers Trichechus senegalensis,Peer-reviewed exact-species habitat and migration study,https://www.frontiersin.org/journals/conservation-science/articles/10.3389/fcosc.2026.1731928/full,true,true,,Assessing habitat use and migratory patterns of African manatees in the Oueve Valley in Benin,Frontiers in Conservation Science,Frontiers Media SA,"Abstract and Introduction, lines 296-318; discussion, lines 464-475","The exact species is seasonally migratory through connected rivers, lakes, lagoons, estuarine and floodplain systems; the review identifies river fragmentation caused by dam construction as a threat.",Seasonal movement governed by water depth and connectivity is disrupted where dams fragment rivers and isolate populations.
JRN_R11_B01_SPC_TRICHECHUS_SENEGALENSIS_TERRAIN_BROAD_001,R11_B01,SPC_TRICHECHUS_SENEGALENSIS,terrainBroad,2026-08-19T21:52:36Z,African manatee dams migration barriers Trichechus senegalensis,Peer-reviewed exact-species habitat and migration study,https://www.frontiersin.org/journals/conservation-science/articles/10.3389/fcosc.2026.1731928/full,true,true,,Assessing habitat use and migratory patterns of African manatees in the Oueve Valley in Benin,Frontiers in Conservation Science,Frontiers Media SA,"Abstract and Introduction, lines 296-318; discussion, lines 464-475","The exact species is seasonally migratory through connected rivers, lakes, lagoons, estuarine and floodplain systems; the review identifies river fragmentation caused by dam construction as a threat.","The study documents freshwater and coastal habitats linked through river, lake, lagoon, estuary and floodplain corridors."
JRN_R11_B01_SPC_TRICHECHUS_SENEGALENSIS_TERRAIN_SPECIFIC_001,R11_B01,SPC_TRICHECHUS_SENEGALENSIS,terrainSpecific,2026-08-19T21:52:36Z,African manatee dams migration barriers Trichechus senegalensis,Peer-reviewed exact-species habitat and migration study,https://www.frontiersin.org/journals/conservation-science/articles/10.3389/fcosc.2026.1731928/full,true,true,,Assessing habitat use and migratory patterns of African manatees in the Oueve Valley in Benin,Frontiers in Conservation Science,Frontiers Media SA,"Abstract and Introduction, lines 296-318; discussion, lines 464-475","The exact species is seasonally migratory through connected rivers, lakes, lagoons, estuarine and floodplain systems; the review identifies river fragmentation caused by dam construction as a threat.","Documented terrain includes rivers, lakes, estuaries and floodplains; no dam-created habitat is treated as a positive terrain value."
