researchUnitId,unitType,populationKind,initialRegion,groupIds,breedIds,personalityId,terrainBroad,terrainSpecific,status,evidenceRefs,inheritedBreedCount,inheritedBreedIds
SPC_GIGAS_SAXATILIS,MYTHOS_SPECIES,MYTHOS,R09,M12,BRD_STONE_GIANT,EMBODIMENT_WEAPON_BODY_CONFLICT,GENERALIST,GENERALIST,SIMULATION_READY,EVD_JRN_R09_B01_SPC_GIGAS_SAXATILIS_PERSONALITY_ID_001 | EVD_JRN_R09_B01_SPC_GIGAS_SAXATILIS_TERRAIN_BROAD_001 | EVD_JRN_R09_B01_SPC_GIGAS_SAXATILIS_TERRAIN_SPECIFIC_001,1,BRD_STONE_GIANT
SPC_GIGAS_TITAN,MYTHOS_SPECIES,MYTHOS,R09,M12,BRD_TITAN,STATUS_FALLEN_DIVINITY_CONFLICT,SUBTERRANEAN,CAVE,SIMULATION_READY,EVD_JRN_R09_B01_SPC_GIGAS_TITAN_PERSONALITY_ID_001 | EVD_JRN_R09_B01_SPC_GIGAS_TITAN_TERRAIN_BROAD_001 | EVD_JRN_R09_B01_SPC_GIGAS_TITAN_TERRAIN_SPECIFIC_001,1,BRD_TITAN
SPC_GIRAFFA_CAMELOPARDALIS,BEAST_SPECIES,BEAST,R02,B08,BRD_NORTHERN_GIRAFFE,POWER_PHYSICAL_POWER_EXPRESSION,GRASSLAND | FOREST,SAVANNA | WOODLAND | SCRUBLAND,SIMULATION_READY,EVD_JRN_R02_B01_SPC_GIRAFFA_CAMELOPARDALIS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_GIRAFFA_CAMELOPARDALIS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_GIRAFFA_CAMELOPARDALIS_TERRAIN_SPECIFIC_001,1,BRD_NORTHERN_GIRAFFE
SPC_GIRAFFA_GIRAFFA,BEAST_SPECIES,BEAST,R02,B08,BRD_SOUTHERN_GIRAFFE,POWER_PHYSICAL_POWER_EXPRESSION,GRASSLAND | FOREST,SAVANNA | WOODLAND | SCRUBLAND,SIMULATION_READY,EVD_JRN_R02_B01_SPC_GIRAFFA_GIRAFFA_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_GIRAFFA_GIRAFFA_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_GIRAFFA_GIRAFFA_TERRAIN_SPECIFIC_001,1,BRD_SOUTHERN_GIRAFFE
SPC_GIRAFFA_RETICULATA,BEAST_SPECIES,BEAST,R02,B08,BRD_RETICULATED_GIRAFFE,DOMINANCE_POSTURE_DOMINANCE_EXPRESSION,GRASSLAND | FOREST,SAVANNA | WOODLAND,SIMULATION_READY,EVD_JRN_R02_B01_SPC_GIRAFFA_RETICULATA_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_GIRAFFA_RETICULATA_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_GIRAFFA_RETICULATA_TERRAIN_SPECIFIC_001,1,BRD_RETICULATED_GIRAFFE
SPC_GIRAFFA_TIPPELSKIRCHI,BEAST_SPECIES,BEAST,R02,B08,BRD_MASAI_GIRAFFE,POWER_PHYSICAL_POWER_EXPRESSION,GRASSLAND | FOREST,SAVANNA | WOODLAND | SCRUBLAND,SIMULATION_READY,EVD_JRN_R02_B01_SPC_GIRAFFA_TIPPELSKIRCHI_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_GIRAFFA_TIPPELSKIRCHI_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_GIRAFFA_TIPPELSKIRCHI_TERRAIN_SPECIFIC_001,1,BRD_MASAI_GIRAFFE
SPC_GLAUCOMYS_VOLANS,BEAST_SPECIES,BEAST,R20,B18,BRD_SOUTHERN_FLYING_SQUIRREL,BELONGING_COLONY_EXPRESSION,FOREST,WOODLAND | CANOPY | OLD_GROWTH_FOREST,SIMULATION_READY,EVD_JRN_R20_B01_SPC_GLAUCOMYS_VOLANS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_GLAUCOMYS_VOLANS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_GLAUCOMYS_VOLANS_TERRAIN_SPECIFIC_001,1,BRD_SOUTHERN_FLYING_SQUIRREL
SPC_GLIS_GLIS,BEAST_SPECIES,BEAST,R20,B18,BRD_EDIBLE_DORMOUSE,BELONGING_COLONY_EXPRESSION,FOREST | MOUNTAIN | BUILT_ENVIRONMENT,WOODLAND | MONTANE_FOREST | RUINS,SIMULATION_READY,EVD_JRN_R20_B01_SPC_GLIS_GLIS_PERSONALITY_ID_001 | EVD_JRN_R20_B01_SPC_GLIS_GLIS_TERRAIN_BROAD_001 | EVD_JRN_R20_B01_SPC_GLIS_GLIS_TERRAIN_SPECIFIC_001,1,BRD_EDIBLE_DORMOUSE
SPC_GLOBICEPHALA_MELAS,BEAST_SPECIES,BEAST,R01,B06,BRD_LONG_FINNED_PILOT_WHALE,EXPRESSION_VOCAL_EXPRESSION,OCEAN | COASTAL,PELAGIC,SIMULATION_READY,EVD_JRN_R01_B01_SPC_GLOBICEPHALA_MELAS_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_GLOBICEPHALA_MELAS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_GLOBICEPHALA_MELAS_TERRAIN_SPECIFIC_001,1,BRD_LONG_FINNED_PILOT_WHALE
SPC_GLOMERIS_MARGINATA,BEAST_SPECIES,BEAST,R25,B02,BRD_PILL_MILLIPEDE,EMBODIMENT_PROTECTED_BODY_EXPRESSION,FOREST | GRASSLAND | BUILT_ENVIRONMENT,FOREST_FLOOR | WOODLAND | MEADOW | VILLAGE | RUINS,SIMULATION_READY,EVD_JRN_R25_B01_SPC_GLOMERIS_MARGINATA_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_GLOMERIS_MARGINATA_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_GLOMERIS_MARGINATA_TERRAIN_SPECIFIC_001,1,BRD_PILL_MILLIPEDE
SPC_GOBELINUS_MAIOR,MYTHOS_SPECIES,MYTHOS,R21,M13,BRD_HOBGOBLIN,PLEASURE_PLAY_EXPRESSION,FOREST | GRASSLAND | FRESHWATER | BUILT_ENVIRONMENT,WOODLAND | MEADOW | RIVER | VILLAGE | FOREST_EDGE,SIMULATION_READY,EVD_JRN_R21_B01_SPC_GOBELINUS_MAIOR_PERSONALITY_ID_001 | EVD_JRN_R21_B01_SPC_GOBELINUS_MAIOR_TERRAIN_BROAD_001 | EVD_JRN_R21_B01_SPC_GOBELINUS_MAIOR_TERRAIN_SPECIFIC_001,1,BRD_HOBGOBLIN
SPC_GOBELINUS_ORCUS,MYTHOS_SPECIES,MYTHOS,R21,M13,BRD_ORC,APPETITE_UNENDING_HUNGER_CONFLICT,OCEAN | COASTAL,PELAGIC | ISLAND | COASTAL_CLIFF,SIMULATION_READY,EVD_JRN_R21_B01_SPC_GOBELINUS_ORCUS_PERSONALITY_ID_001 | EVD_JRN_R21_B01_SPC_GOBELINUS_ORCUS_TERRAIN_BROAD_001 | EVD_JRN_R21_B01_SPC_GOBELINUS_ORCUS_TERRAIN_SPECIFIC_001,1,BRD_ORC
SPC_GOBELINUS_TERRIBILIS,MYTHOS_SPECIES,MYTHOS,R21,M13,BRD_BUGBEAR,FEAR_TERROR_INCARNATE_CONFLICT,GENERALIST,GENERALIST,SIMULATION_READY,EVD_JRN_R21_B01_SPC_GOBELINUS_TERRIBILIS_PERSONALITY_ID_001 | EVD_JRN_R21_B01_SPC_GOBELINUS_TERRIBILIS_TERRAIN_BROAD_001 | EVD_JRN_R21_B01_SPC_GOBELINUS_TERRIBILIS_TERRAIN_SPECIFIC_001,1,BRD_BUGBEAR
SPC_GOBELINUS_VULGARIS,MYTHOS_SPECIES,MYTHOS,R21,M13,BRD_GOBLIN,BELONGING_DISPLACEMENT_WOUND,SUBTERRANEAN | MOUNTAIN | BUILT_ENVIRONMENT,CAVE | MINE | TUNNEL | CASTLE,SIMULATION_READY,EVD_JRN_R21_B01_SPC_GOBELINUS_VULGARIS_PERSONALITY_ID_001 | EVD_JRN_R21_B01_SPC_GOBELINUS_VULGARIS_TERRAIN_BROAD_001 | EVD_JRN_R21_B01_SPC_GOBELINUS_VULGARIS_TERRAIN_SPECIFIC_001,1,BRD_GOBLIN
SPC_GOLEM_FACTITIUS,MYTHOS_SPECIES,MYTHOS,R21,M14,BRD_GOLEM | BRD_GOLEMS_BONE | BRD_GOLEMS_CLAY | BRD_GOLEMS_FLESH | BRD_GOLEMS_GLASS | BRD_GOLEMS_IRON | BRD_GOLEMS_KINTSUGI_CERAMIC | BRD_GOLEMS_STONE | BRD_GOLEMS_WOOD,PROTECTION_PROTECTOR_AS_PERPETRATOR_WOUND,BUILT_ENVIRONMENT | FRESHWATER,CITY | RIVER | TEMPLE,SIMULATION_READY,EVD_JRN_R21_B01_SPC_GOLEM_FACTITIUS_PERSONALITY_ID_001 | EVD_JRN_R21_B01_SPC_GOLEM_FACTITIUS_TERRAIN_BROAD_001 | EVD_JRN_R21_B01_SPC_GOLEM_FACTITIUS_TERRAIN_SPECIFIC_001,9,BRD_GOLEM | BRD_GOLEMS_BONE | BRD_GOLEMS_CLAY | BRD_GOLEMS_FLESH | BRD_GOLEMS_GLASS | BRD_GOLEMS_IRON | BRD_GOLEMS_KINTSUGI_CERAMIC | BRD_GOLEMS_STONE | BRD_GOLEMS_WOOD
SPC_GONODACTYLUS_SMITHII,BEAST_SPECIES,BEAST,R25,B02,BRD_PURPLE_SPOTTED_MANTIS_SHRIMP,POWER_PHYSICAL_POWER_EXPRESSION,OCEAN | COASTAL,CORAL_REEF | COASTAL_CLIFF,SIMULATION_READY,EVD_JRN_R25_B01_SPC_GONODACTYLUS_SMITHII_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_GONODACTYLUS_SMITHII_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_GONODACTYLUS_SMITHII_TERRAIN_SPECIFIC_001,1,BRD_PURPLE_SPOTTED_MANTIS_SHRIMP
SPC_GOPHERUS_AGASSIZII,BEAST_SPECIES,BEAST,R04,B22,BRD_DESERT_TORTOISE,PERSEVERANCE_DROUGHT_OR_COLD_ENDURANCE_EXPRESSION,DESERT | SUBTERRANEAN | GRASSLAND,HOT_DESERT | BURROW | CANYON | SCRUBLAND,SIMULATION_READY,EVD_JRN_R04_B01_SPC_GOPHERUS_AGASSIZII_PERSONALITY_ID_001 | EVD_JRN_R04_B01_SPC_GOPHERUS_AGASSIZII_TERRAIN_BROAD_001 | EVD_JRN_R04_B01_SPC_GOPHERUS_AGASSIZII_TERRAIN_SPECIFIC_001,1,BRD_DESERT_TORTOISE
SPC_GORILLA_GORILLA,BEAST_SPECIES,BEAST,R15,B16,BRD_WESTERN_GORILLA,COLLECTIVE_MEMORY_TECHNIQUE_TRADITION,FOREST | WETLAND,RAIN_FOREST | FOREST_FLOOR | SWAMP | FOREST_EDGE,SIMULATION_READY,EVD_JRN_R15_B01_SPC_GORILLA_GORILLA_PERSONALITY_ID_001 | EVD_JRN_R15_B01_SPC_GORILLA_GORILLA_TERRAIN_BROAD_001 | EVD_JRN_R15_B01_SPC_GORILLA_GORILLA_TERRAIN_SPECIFIC_001,1,BRD_WESTERN_GORILLA
SPC_GOURA_VICTORIA,BEAST_SPECIES,BEAST,R17,B15,BRD_VICTORIA_CROWNED_PIGEON,CARE_PROVISIONING_EXPRESSION,FOREST | WETLAND,RAIN_FOREST | SWAMP | FLOODPLAIN | FOREST_FLOOR | CANOPY,SIMULATION_READY,EVD_JRN_R17_B01_SPC_GOURA_VICTORIA_PERSONALITY_ID_001 | EVD_JRN_R17_B01_SPC_GOURA_VICTORIA_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_SPC_GOURA_VICTORIA_TERRAIN_SPECIFIC_001,1,BRD_VICTORIA_CROWNED_PIGEON
SPC_GRAMPUS_GRISEUS,BEAST_SPECIES,BEAST,R01,B06,BRD_RISSO_S_DOLPHIN,LOYALTY_GROUP_ALLEGIANCE_EXPRESSION,OCEAN | COASTAL,PELAGIC | CANYON,SIMULATION_READY,EVD_JRN_R01_B01_SPC_GRAMPUS_GRISEUS_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_GRAMPUS_GRISEUS_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_GRAMPUS_GRISEUS_TERRAIN_SPECIFIC_001,1,BRD_RISSO_S_DOLPHIN
SPC_GRETA_OTO,BEAST_SPECIES,BEAST,R25,B02,BRD_GLASSWING_BUTTERFLY,TRUTH_CAMOUFLAGE_EXPRESSION,FOREST | MOUNTAIN,CLOUD_FOREST | RAIN_FOREST | FOREST_EDGE,SIMULATION_READY,EVD_JRN_R25_B01_SPC_GRETA_OTO_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_GRETA_OTO_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_GRETA_OTO_TERRAIN_SPECIFIC_001,1,BRD_GLASSWING_BUTTERFLY
SPC_GROMPHADORHINA_PORTENTOSA,BEAST_SPECIES,BEAST,R25,B02,BRD_MADAGASCAR_HISSING_COCKROACH,EXPRESSION_VOCAL_EXPRESSION,FOREST,RAIN_FOREST | FOREST_FLOOR | ISLAND,SIMULATION_READY,EVD_JRN_R25_B01_SPC_GROMPHADORHINA_PORTENTOSA_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_GROMPHADORHINA_PORTENTOSA_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_GROMPHADORHINA_PORTENTOSA_TERRAIN_SPECIFIC_001,1,BRD_MADAGASCAR_HISSING_COCKROACH
SPC_GRUS_AMERICANA,BEAST_SPECIES,BEAST,R01,B23,BRD_WHOOPING_CRANE,ATTACHMENT_LIFELONG_BOND_EXPRESSION,WETLAND | COASTAL | FRESHWATER | GRASSLAND | FOREST,MARSH | ESTUARY | MUDFLAT | FARMLAND | RIVER | ISLAND,SIMULATION_READY,EVD_JRN_R01_B01_SPC_GRUS_AMERICANA_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_GRUS_AMERICANA_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_GRUS_AMERICANA_TERRAIN_SPECIFIC_001,1,BRD_WHOOPING_CRANE
SPC_GRYLLOTALPA_GRYLLOTALPA,BEAST_SPECIES,BEAST,R25,B02,BRD_EUROPEAN_MOLE_CRICKET,CONTROL_ENVIRONMENT_ENGINEERING_EXPRESSION,GRASSLAND | WETLAND | BUILT_ENVIRONMENT | SUBTERRANEAN,MEADOW | MARSH | FARMLAND | VILLAGE | SOIL | BURROW,SIMULATION_READY,EVD_JRN_R25_B01_SPC_GRYLLOTALPA_GRYLLOTALPA_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_GRYLLOTALPA_GRYLLOTALPA_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_GRYLLOTALPA_GRYLLOTALPA_TERRAIN_SPECIFIC_001,1,BRD_EUROPEAN_MOLE_CRICKET
SPC_GULO_GULO,BEAST_SPECIES,BEAST,R02,B05,BRD_WOLVERINE,POWER_PHYSICAL_POWER_EXPRESSION,MOUNTAIN | FOREST | POLAR_ICE | SUBTERRANEAN,ALPINE | BOREAL_FOREST | TUNDRA | BURROW,SIMULATION_READY,EVD_JRN_R02_B01_SPC_GULO_GULO_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_GULO_GULO_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_GULO_GULO_TERRAIN_SPECIFIC_001,1,BRD_WOLVERINE
SPC_GYMNOGYPS_CALIFORNIANUS,BEAST_SPECIES,BEAST,R18,B17,BRD_CALIFORNIA_CONDOR,ATTACHMENT_LIFELONG_BOND_EXPRESSION,MOUNTAIN | DESERT | COASTAL | GRASSLAND,CLIFF | CANYON | HOT_DESERT | COASTAL_CLIFF | SCRUBLAND,SIMULATION_READY,EVD_JRN_R18_B01_SPC_GYMNOGYPS_CALIFORNIANUS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_GYMNOGYPS_CALIFORNIANUS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_GYMNOGYPS_CALIFORNIANUS_TERRAIN_SPECIFIC_001,1,BRD_CALIFORNIA_CONDOR
SPC_GYMNOMURAENA_ZEBRA,BEAST_SPECIES,BEAST,R14,B04,BRD_ZEBRA_MORAY,EMBODIMENT_FUNCTIONAL_BODY_EXPRESSION,OCEAN | COASTAL,CORAL_REEF | CAVE,SIMULATION_READY,EVD_JRN_R14_B01_SPC_GYMNOMURAENA_ZEBRA_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_GYMNOMURAENA_ZEBRA_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_GYMNOMURAENA_ZEBRA_TERRAIN_SPECIFIC_001,1,BRD_ZEBRA_MORAY
SPC_GYMNOTHORAX_JAVANICUS,BEAST_SPECIES,BEAST,R14,B04,BRD_GIANT_MORAY,APPETITE_AMBUSH_FEEDING_EXPRESSION,OCEAN | COASTAL,CORAL_REEF | CAVE,SIMULATION_READY,EVD_JRN_R14_B01_SPC_GYMNOTHORAX_JAVANICUS_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_GYMNOTHORAX_JAVANICUS_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_GYMNOTHORAX_JAVANICUS_TERRAIN_SPECIFIC_001,1,BRD_GIANT_MORAY
SPC_GYPAETUS_BARBATUS,BEAST_SPECIES,BEAST,R18,B17,BRD_BEARDED_VULTURE,CURIOSITY_PROBLEM_SOLVING_EXPRESSION,MOUNTAIN | GRASSLAND | DESERT,CLIFF | ALPINE | PLATEAU | STEPPE | HOT_DESERT,SIMULATION_READY,EVD_JRN_R18_B01_SPC_GYPAETUS_BARBATUS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_GYPAETUS_BARBATUS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_GYPAETUS_BARBATUS_TERRAIN_SPECIFIC_001,1,BRD_BEARDED_VULTURE
SPC_GYPS_FULVUS,BEAST_SPECIES,BEAST,R18,B17,BRD_GRIFFON_VULTURE,BELONGING_COLONY_EXPRESSION,MOUNTAIN | GRASSLAND | DESERT,CLIFF | ALPINE | STEPPE | SAVANNA | HOT_DESERT,SIMULATION_READY,EVD_JRN_R18_B01_SPC_GYPS_FULVUS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_GYPS_FULVUS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_GYPS_FULVUS_TERRAIN_SPECIFIC_001,1,BRD_GRIFFON_VULTURE
SPC_HALOBAENA_CAERULEA,BEAST_SPECIES,BEAST,R01,B23,BRD_BLUE_PETREL,CARE_PROVISIONING_EXPRESSION,OCEAN | POLAR_ICE | COASTAL | SUBTERRANEAN | GRASSLAND,PELAGIC | PACK_ICE | ISLAND | BURROW,SIMULATION_READY,EVD_JRN_R01_B01_SPC_HALOBAENA_CAERULEA_PERSONALITY_ID_001 | EVD_JRN_R01_B01_SPC_HALOBAENA_CAERULEA_TERRAIN_BROAD_001 | EVD_JRN_R01_B01_SPC_HALOBAENA_CAERULEA_TERRAIN_SPECIFIC_001,1,BRD_BLUE_PETREL
SPC_HAPALOCHLAENA_LUNULATA,BEAST_SPECIES,BEAST,R14,B11,BRD_GREATER_BLUE_RINGED_OCTOPUS,EXPRESSION_VISUAL_EXPRESSION,OCEAN | COASTAL,CORAL_REEF | MUDFLAT,SIMULATION_READY,EVD_JRN_R14_B01_SPC_HAPALOCHLAENA_LUNULATA_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_HAPALOCHLAENA_LUNULATA_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_HAPALOCHLAENA_LUNULATA_TERRAIN_SPECIFIC_001,1,BRD_GREATER_BLUE_RINGED_OCTOPUS
SPC_HARMONIA_AXYRIDIS,BEAST_SPECIES,BEAST,R25,B02,BRD_HARLEQUIN_LADYBIRD,BELONGING_COLONY_EXPRESSION,FOREST | GRASSLAND | BUILT_ENVIRONMENT,FOREST_EDGE | MEADOW | FARMLAND | CITY | VILLAGE | RUINS,SIMULATION_READY,EVD_JRN_R25_B01_SPC_HARMONIA_AXYRIDIS_PERSONALITY_ID_001 | EVD_JRN_R25_B01_SPC_HARMONIA_AXYRIDIS_TERRAIN_BROAD_001 | EVD_JRN_R25_B01_SPC_HARMONIA_AXYRIDIS_TERRAIN_SPECIFIC_001,1,BRD_HARLEQUIN_LADYBIRD
SPC_HARPIA_HARPYJA,BEAST_SPECIES,BEAST,R18,B17,BRD_HARPY_EAGLE,PROTECTION_YOUNG_SHIELDING_EXPRESSION,FOREST,RAIN_FOREST | CANOPY | FOREST_EDGE,SIMULATION_READY,EVD_JRN_R18_B01_SPC_HARPIA_HARPYJA_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_HARPIA_HARPYJA_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_HARPIA_HARPYJA_TERRAIN_SPECIFIC_001,1,BRD_HARPY_EAGLE
SPC_HARRIOTTA_RALEIGHANA,BEAST_SPECIES,BEAST,R12,B19,BRD_LONGNOSE_CHIMAERA,EMBODIMENT_FUNCTIONAL_BODY_EXPRESSION,OCEAN,PELAGIC | MUDFLAT,SIMULATION_READY,EVD_JRN_R12_B01_SPC_HARRIOTTA_RALEIGHANA_PERSONALITY_ID_001 | EVD_JRN_R12_B01_SPC_HARRIOTTA_RALEIGHANA_TERRAIN_BROAD_001 | EVD_JRN_R12_B01_SPC_HARRIOTTA_RALEIGHANA_TERRAIN_SPECIFIC_001,1,BRD_LONGNOSE_CHIMAERA
SPC_HELARCTOS_MALAYANUS,BEAST_SPECIES,BEAST,R02,B05,BRD_SUN_BEAR,DISCIPLINE_FORAGING_DISCIPLINE_EXPRESSION,FOREST,CANOPY | FOREST_FLOOR,SIMULATION_READY,EVD_JRN_R02_B01_SPC_HELARCTOS_MALAYANUS_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_HELARCTOS_MALAYANUS_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_HELARCTOS_MALAYANUS_TERRAIN_SPECIFIC_001,1,BRD_SUN_BEAR
SPC_HELIX_POMATIA,BEAST_SPECIES,BEAST,R14,B11,BRD_ROMAN_SNAIL,SCARCITY_METABOLIC_SLOWING_EXPRESSION,FOREST | GRASSLAND | SUBTERRANEAN,WOODLAND | MEADOW | SOIL | BURROW,SIMULATION_READY,EVD_JRN_R14_B01_SPC_HELIX_POMATIA_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_HELIX_POMATIA_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_HELIX_POMATIA_TERRAIN_SPECIFIC_001,1,BRD_ROMAN_SNAIL
SPC_HELODERMA_HORRIDUM,BEAST_SPECIES,BEAST,R24,B09,BRD_MEXICAN_BEADED_LIZARD,FORCE_BITE_OR_STING_EXPRESSION,DESERT | MOUNTAIN | FOREST | SUBTERRANEAN,HOT_DESERT | CANYON | SCRUBLAND | BURROW,SIMULATION_READY,EVD_JRN_R24_B01_SPC_HELODERMA_HORRIDUM_PERSONALITY_ID_001 | EVD_JRN_R24_B01_SPC_HELODERMA_HORRIDUM_TERRAIN_BROAD_001 | EVD_JRN_R24_B01_SPC_HELODERMA_HORRIDUM_TERRAIN_SPECIFIC_001,1,BRD_MEXICAN_BEADED_LIZARD
SPC_HELODERMA_SUSPECTUM,BEAST_SPECIES,BEAST,R24,B09,BRD_GILA_MONSTER,PERSEVERANCE_DROUGHT_OR_COLD_ENDURANCE_EXPRESSION,DESERT | MOUNTAIN | SUBTERRANEAN | FOREST,HOT_DESERT | CANYON | BURROW | WOODLAND,SIMULATION_READY,EVD_JRN_R24_B01_SPC_HELODERMA_SUSPECTUM_PERSONALITY_ID_001 | EVD_JRN_R24_B01_SPC_HELODERMA_SUSPECTUM_TERRAIN_BROAD_001 | EVD_JRN_R24_B01_SPC_HELODERMA_SUSPECTUM_TERRAIN_SPECIFIC_001,1,BRD_GILA_MONSTER
SPC_HELOSTOMA_TEMMINCKII,BEAST_SPECIES,BEAST,R14,B04,BRD_KISSING_GOURAMI,BOUNDARIES_TERRITORIAL_MARKING_EXPRESSION,FRESHWATER | WETLAND,POND | MARSH | RIVER,SIMULATION_READY,EVD_JRN_R14_B01_SPC_HELOSTOMA_TEMMINCKII_PERSONALITY_ID_001 | EVD_JRN_R14_B01_SPC_HELOSTOMA_TEMMINCKII_TERRAIN_BROAD_001 | EVD_JRN_R14_B01_SPC_HELOSTOMA_TEMMINCKII_TERRAIN_SPECIFIC_001,1,BRD_KISSING_GOURAMI
SPC_HEMICENTETES_SEMISPINOSUS,BEAST_SPECIES,BEAST,R11,B07,BRD_LOWLAND_STREAKED_TENREC,EXPRESSION_VOCAL_EXPRESSION,FOREST | SUBTERRANEAN,RAIN_FOREST | FOREST_FLOOR | BURROW | SOIL,SIMULATION_READY,EVD_JRN_R11_B01_SPC_HEMICENTETES_SEMISPINOSUS_PERSONALITY_ID_001 | EVD_JRN_R11_B01_SPC_HEMICENTETES_SEMISPINOSUS_TERRAIN_BROAD_001 | EVD_JRN_R11_B01_SPC_HEMICENTETES_SEMISPINOSUS_TERRAIN_SPECIFIC_001,1,BRD_LOWLAND_STREAKED_TENREC
SPC_HEMIECHINUS_AURITUS,BEAST_SPECIES,BEAST,R23,B24,BRD_LONG_EARED_HEDGEHOG,CONTROL_ENVIRONMENT_ENGINEERING_EXPRESSION,DESERT | GRASSLAND | SUBTERRANEAN,HOT_DESERT | STEPPE | SCRUBLAND | BURROW,SIMULATION_READY,EVD_JRN_R23_B01_SPC_HEMIECHINUS_AURITUS_PERSONALITY_ID_001 | EVD_JRN_R23_B01_SPC_HEMIECHINUS_AURITUS_TERRAIN_BROAD_001 | EVD_JRN_R23_B01_SPC_HEMIECHINUS_AURITUS_TERRAIN_SPECIFIC_001,1,BRD_LONG_EARED_HEDGEHOG
SPC_HERPESTES_ICHNEUMON,BEAST_SPECIES,BEAST,R02,B05,BRD_EGYPTIAN_MONGOOSE,BELONGING_HERDING_EXPRESSION,WETLAND | FRESHWATER | FOREST | SUBTERRANEAN,RIVER | MARSH | SCRUBLAND | BURROW,SIMULATION_READY,EVD_JRN_R02_B01_SPC_HERPESTES_ICHNEUMON_PERSONALITY_ID_001 | EVD_JRN_R02_B01_SPC_HERPESTES_ICHNEUMON_TERRAIN_BROAD_001 | EVD_JRN_R02_B01_SPC_HERPESTES_ICHNEUMON_TERRAIN_SPECIFIC_001,1,BRD_EGYPTIAN_MONGOOSE
SPC_HERPETOTHERES_CACHINNANS,BEAST_SPECIES,BEAST,R18,B17,BRD_LAUGHING_FALCON,DISCIPLINE_FORAGING_DISCIPLINE_EXPRESSION,FOREST | GRASSLAND | WETLAND,FOREST_EDGE | SAVANNA | WOODLAND | FLOODPLAIN,SIMULATION_READY,EVD_JRN_R18_B01_SPC_HERPETOTHERES_CACHINNANS_PERSONALITY_ID_001 | EVD_JRN_R18_B01_SPC_HERPETOTHERES_CACHINNANS_TERRAIN_BROAD_001 | EVD_JRN_R18_B01_SPC_HERPETOTHERES_CACHINNANS_TERRAIN_SPECIFIC_001,1,BRD_LAUGHING_FALCON
