sourceId,title,authorOrOrganization,publisher,stableUrlOrIdentifier,sourceOpened
SRC_R18_B01_041,Turkey vulture,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Turkey_vulture,true
SRC_R18_B01_042,Afrikaner,South African History Online,South African History Online,https://sahistory.org.za/article/afrikaner,true
SRC_R18_B01_043,Mapungubwe Cultural Landscape,UNESCO World Heritage Centre,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1099,true
SRC_R18_B01_044,Blue and John Crow Mountains,UNESCO World Heritage Centre,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1356,true
SRC_R18_B01_045,ǂKhomani Cultural Landscape,UNESCO World Heritage Centre,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1545,true
SRC_R18_B01_046,Great Zimbabwe National Monument,UNESCO World Heritage Centre,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/364/,true
SRC_R19_B01_001,Eclectus,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Eclectus_parrot,true
SRC_R19_B01_002,Gang-gang cockatoo,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Gang-gang_cockatoo,true
SRC_R19_B01_003,Grey parrot,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Grey_parrot,true
SRC_R19_B01_004,Horned parakeet,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Horned_parakeet,true
SRC_R19_B01_005,Hyacinth macaw,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Hyacinth_macaw,true
SRC_R19_B01_006,Kākāpō,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/K%C4%81k%C4%81p%C5%8D,true
SRC_R19_B01_007,Kea,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Kea,true
SRC_R19_B01_008,Pink cockatoo,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Major_Mitchell%27s_cockatoo,true
SRC_R19_B01_009,Palm cockatoo,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Palm_cockatoo,true
SRC_R19_B01_010,Scarlet macaw,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Scarlet_macaw,true
SRC_R19_B01_011,Sulphur-crested cockatoo,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Sulphur-crested_cockatoo,true
SRC_R19_B01_012,Yellow-headed amazon,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Yellow-headed_amazon,true
SRC_R19_B01_013,Navigating the Waters with Micronesian Stick Charts,Smithsonian Ocean,Smithsonian Ocean,https://ocean.si.edu/human-connections/history-cultures/navigating-waters-micronesian-stick-charts,true
SRC_R19_B01_014,The Adaptation of Traditional Agriculture,Australian National University,Australian National University,https://openresearch-repository.anu.edu.au/server/api/core/bitstreams/c5cc7e4f-8ec6-40ce-8e01-fdd3a4860d8a/content,true
SRC_R19_B01_015,Papahānaumokuākea,UNESCO World Heritage Centre,UNESCO World Heritage Centre,https://whc.unesco.org/en/list/1326/,true
SRC_R19_B01_016,Evolving together: Tongariro,UNESCO World Heritage Centre,UNESCO World Heritage Centre,https://whc.unesco.org/en/story-tongariro/,true
SRC_R19_B01_017,Maungaroa Cultural Landscape,UNESCO World Heritage Centre,UNESCO World Heritage Centre,https://whc.unesco.org/en/tentativelists/6700/,true
SRC_R19_B01_018,Japanese Fairy Tales,Project Gutenberg,Project Gutenberg,https://www.gutenberg.org/cache/epub/4018/pg4018-images.html,true
SRC_R19_B01_019,The Algonquin Legends of New England,Project Gutenberg,Project Gutenberg,https://www.gutenberg.org/cache/epub/6803/pg6803.html,true
SRC_R19_B01_020,English Fairy Tales,Project Gutenberg,Project Gutenberg,https://www.gutenberg.org/cache/epub/7439/pg7439.html.utf8,true
SRC_R19_B01_021,The Fairy Tales of Charles Perrault,Project Gutenberg,Project Gutenberg,https://www.gutenberg.org/files/29021/29021-h/29021-h.htm,true
SRC_R19_B01_022,East O' the Sun and West O' the Moon,Project Gutenberg,Project Gutenberg,https://www.gutenberg.org/files/8653/8653-h/8653-h.htm,true
SRC_R20_B01_001,African brush-tailed porcupine,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/African_brush-tailed_porcupine,true
SRC_R20_B01_002,African pygmy squirrel,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/African_pygmy_squirrel,true
SRC_R20_B01_003,Alpine marmot,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Alpine_marmot,true
SRC_R20_B01_004,American pika,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/American_pika,true
SRC_R20_B01_005,Arctic hare,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Arctic_hare,true
SRC_R20_B01_006,Armored rat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Armored_rat,true
SRC_R20_B01_007,Banner-tailed kangaroo rat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Banner-tailed_kangaroo_rat,true
SRC_R20_B01_008,Black-tailed jackrabbit,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Black-tailed_jackrabbit,true
SRC_R20_B01_009,Black-tailed prairie dog,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Black-tailed_prairie_dog,true
SRC_R20_B01_010,Botta's pocket gopher,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Botta%27s_pocket_gopher,true
SRC_R20_B01_011,Brazilian porcupine,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Brazilian_porcupine,true
SRC_R20_B01_012,Brown long-eared bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Brown_long-eared_bat,true
SRC_R20_B01_013,Brown rat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Brown_rat,true
SRC_R20_B01_014,Cape mole-rat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Cape_mole-rat,true
SRC_R20_B01_015,Capybara,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Capybara,true
SRC_R20_B01_016,Central American agouti,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Central_American_agouti,true
SRC_R20_B01_017,Collared pika,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Collared_pika,true
SRC_R20_B01_018,Common pipistrelle,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_pipistrelle,true
SRC_R20_B01_019,Common vampire bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_vampire_bat,true
SRC_R20_B01_020,Coypu,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Coypu,true
SRC_R20_B01_021,Crested porcupine,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Crested_porcupine,true
SRC_R20_B01_022,Damaraland mole-rat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Damaraland_mole-rat,true
SRC_R20_B01_023,Eastern gray squirrel,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Eastern_gray_squirrel,true
SRC_R20_B01_024,Eastern tube-nosed bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Eastern_tube-nosed_bat,true
SRC_R20_B01_025,Edible dormouse,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Edible_dormouse,true
SRC_R20_B01_026,Egyptian fruit bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Egyptian_fruit_bat,true
SRC_R20_B01_027,Eurasian beaver,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Eurasian_beaver,true
SRC_R20_B01_028,European hamster,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/European_hamster,true
SRC_R20_B01_029,European hare,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/European_hare,true
SRC_R20_B01_030,European rabbit,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/European_rabbit,true
SRC_R20_B01_031,Fat-tailed gerbil,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Fat-tailed_gerbil,true
SRC_R20_B01_032,Field vole,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Field_vole,true
SRC_R20_B01_033,Fish-eating myotis,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Fish-eating_myotis,true
SRC_R20_B01_034,Gambian epauletted fruit bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Gambian_epauletted_fruit_bat,true
SRC_R20_B01_035,Garden dormouse,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Garden_dormouse,true
SRC_R20_B01_036,Ghost bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Ghost_bat,true
SRC_R20_B01_037,Giant blind mole-rat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Giant_blind_mole-rat,true
SRC_R20_B01_038,Golden hamster,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Golden_hamster,true
SRC_R20_B01_039,Great gerbil,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Great_gerbil,true
SRC_R20_B01_040,Greater bulldog bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Greater_bulldog_bat,true
SRC_R20_B01_041,Greater horseshoe bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Greater_horseshoe_bat,true
SRC_R20_B01_042,Greater mouse-eared bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Greater_mouse-eared_bat,true
SRC_R20_B01_043,Green acouchi,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Green_acouchi,true
SRC_R20_B01_044,Groundhog,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Groundhog,true
SRC_R20_B01_045,Hairy-legged vampire bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Hairy-legged_vampire_bat,true
SRC_R20_B01_046,Hammer-headed bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Hammer-headed_bat,true
SRC_R20_B01_047,Hazel dormouse,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Hazel_dormouse,true
SRC_R20_B01_048,House mouse,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/House_mouse,true
SRC_R20_B01_049,Ili pika,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Ili_pika,true
SRC_R20_B01_050,Indian giant squirrel,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Indian_giant_squirrel,true
SRC_R20_B01_051,Large flying fox,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Large_flying_fox,true
SRC_R20_B01_052,Lesser Egyptian jerboa,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Lesser_Egyptian_jerboa,true
SRC_R20_B01_053,Lesser blind mole-rat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Lesser_blind_mole-rat,true
SRC_R20_B01_054,Lesser capybara,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Lesser_capybara,true
SRC_R20_B01_055,Long-eared jerboa,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Long-eared_jerboa,true
SRC_R20_B01_056,Long-tailed chinchilla,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Long-tailed_chinchilla,true
SRC_R20_B01_057,Lowland paca,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Lowland_paca,true
SRC_R20_B01_058,Meadow jumping mouse,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Meadow_jumping_mouse,true
SRC_R20_B01_059,Merriam's kangaroo rat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Merriam%27s_kangaroo_rat,true
SRC_R20_B01_060,Mongolian gerbil,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Mongolian_gerbil,true
SRC_R20_B01_061,Montane guinea pig,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Montane_guinea_pig,true
SRC_R20_B01_062,Naked mole-rat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Naked_mole-rat,true
SRC_R20_B01_063,North American beaver,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/North_American_beaver,true
SRC_R20_B01_064,North American porcupine,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/North_American_porcupine,true
SRC_R20_B01_065,Patagonian mara,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Patagonian_mara,true
SRC_R20_B01_066,Plains pocket gopher,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Plains_pocket_gopher,true
SRC_R20_B01_067,Plains viscacha,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Plains_viscacha,true
SRC_R20_B01_068,Pygmy rabbit,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Pygmy_rabbit,true
SRC_R20_B01_069,Red-rumped agouti,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Red-rumped_agouti,true
SRC_R20_B01_070,Red giant flying squirrel,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Red_giant_flying_squirrel,true
SRC_R20_B01_071,Rock cavy,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Rock_cavy,true
SRC_R20_B01_072,Short-tailed chinchilla,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Short-tailed_chinchilla,true
SRC_R20_B01_073,Silky pocket mouse,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Silky_pocket_mouse,true
SRC_R20_B01_074,Snowshoe hare,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Snowshoe_hare,true
SRC_R20_B01_075,Southern flying squirrel,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Southern_flying_squirrel,true
SRC_R20_B01_076,Southern viscacha,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Southern_viscacha,true
SRC_R20_B01_077,Thirteen-lined ground squirrel,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Thirteen-lined_ground_squirrel,true
SRC_R20_B01_078,Tome's spiny rat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Tome%27s_spiny_rat,true
SRC_R20_B01_079,White-winged vampire bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/White-winged_vampire_bat,true
SRC_R20_B01_080,Wrinkle-faced bat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Wrinkle-faced_bat,true
SRC_R20_B02_001,"Primitive Culture, Vol. II",Project Gutenberg,Project Gutenberg,https://mirror.csclub.uwaterloo.ca/gutenberg/7/0/4/8/70484/70484-h/70484-h.htm,true
SRC_R20_B02_002,The Homeric Hymns,University of Michigan Library,James Thin,https://upload.wikimedia.org/wikipedia/commons/4/4b/The_Homeric_hymns_%28IA_1844809.0001.001.umich.edu%29.pdf,true
SRC_R20_B02_003,Treant,d20SRD.org,BoLS Interactive LLC,https://www.d20srd.org/srd/monsters/treant.htm,true
SRC_R20_B02_004,The Religion of the Ancient Celts,Project Gutenberg,Project Gutenberg,https://www.gutenberg.org/cache/epub/14672/pg14672-images.html,true
SRC_R21_B01_001,Métis buffalo hunting,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/M%C3%A9tis_buffalo_hunting,true
SRC_R21_B01_002,Mestizo,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Mestizo,true
SRC_R21_B01_003,Portuguese-based creole languages,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Portuguese-based_creole_languages,true
SRC_R21_B01_004,Multilingualism,YIVO Institute for Jewish Research,YIVO Encyclopedia of Jews in Eastern Europe,https://encyclopedia.yivo.org/article.aspx/language/multilingualism,true
SRC_R21_B01_005,Arthurian Chronicles: Roman de Brut,Project Gutenberg,Project Gutenberg,https://gutenberg.org/cache/epub/10472/pg10472-images.html,true
SRC_R21_B01_006,Breton Legends,Project Gutenberg,Project Gutenberg,https://gutenberg.org/files/41681/41681-h/41681-h.htm,true
SRC_R21_B01_007,"Language, dance and music of the Garifuna",UNESCO,UNESCO Intangible Cultural Heritage,https://ich.unesco.org/en/RL/language-dance-and-music-of-the-garifuna-00001,true
SRC_R21_B01_008,Bogeymen / Boogeymen,D. L. Ashliman,University of Pittsburgh,https://sites.pitt.edu/~dash/bogey.html,true
SRC_R21_B01_009,The Roma - Europe's forgotten people,Council of Europe,Council of Europe,https://www.coe.int/en/web/portal/the-roma-europe-forgotten-people,true
SRC_R21_B01_010,"A Midsummer Night's Dream - Act 2, scene 1",Folger Shakespeare Library,Folger Shakespeare Library,https://www.folger.edu/explore/shakespeares-works/a-midsummer-nights-dream/read/2/1,true
SRC_R21_B01_011,"Critias, by Plato",Project Gutenberg,Project Gutenberg,https://www.gutenberg.org/cache/epub/1571/pg1571-images.html,true
SRC_R21_B01_012,Orlando Furioso,Project Gutenberg,Project Gutenberg,https://www.gutenberg.org/cache/epub/615/pg615.html,true
SRC_R21_B01_013,The Princess and the Goblin,Project Gutenberg,Project Gutenberg,https://www.gutenberg.org/files/708/708-h/708-h.htm,true
SRC_R21_B01_014,Mandala of Shambhala (Buddhist Pureland),Himalayan Art Resources,Rubin Museum of Art,https://www.himalayanart.org/items/563,true
SRC_R21_B01_015,The Golem of Prague: The Legend of Rabbi Loew's Creation,Jewish Museum in Prague,Jewish Museum in Prague,https://www.jewishmuseum.cz/novinka/the-golem-of-prague-the-legend-of-rabbi-loew-s-creation/,true
SRC_R22_B01_001,Welcome to Country,AIATSIS,AIATSIS,https://aiatsis.gov.au/explore/welcome-country,true
SRC_R22_B01_002,Acorn woodpecker,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Acorn_woodpecker,true
SRC_R22_B01_003,Bare-tailed woolly opossum,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Bare-tailed_woolly_opossum,true
SRC_R22_B01_004,Bee hummingbird,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Bee_hummingbird,true
SRC_R22_B01_005,Booted racket-tail,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Booted_racket-tail,true
SRC_R22_B01_006,Channel-billed cuckoo,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Channel-billed_cuckoo,true
SRC_R22_B01_007,Chimney swift,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Chimney_swift,true
SRC_R22_B01_008,Common brushtail possum,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_brushtail_possum,true
SRC_R22_B01_009,Common cuckoo,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_cuckoo,true
SRC_R22_B01_010,Common kingfisher,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_kingfisher,true
SRC_R22_B01_011,Common spotted cuscus,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_spotted_cuscus,true
SRC_R22_B01_012,Common swift,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_swift,true
SRC_R22_B01_013,Common wallaroo,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_wallaroo,true
SRC_R22_B01_014,Common wombat,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Common_wombat,true
SRC_R22_B01_015,Eastern barred bandicoot,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Eastern_barred_bandicoot,true
SRC_R22_B01_016,Eastern quoll,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Eastern_quoll,true
