evidenceId,researchUnitId,targetField,batchId,journalEntryId,researchedAt,sourceOpened,sourceUrl,sourceTitle,locator,boundedContext,sourceFact,normalizationBridge,generatedBy,citationId,sourceId,authorOrOrganization,publisher,stableUrlOrIdentifier,subjectAlignment,claimAlignment,citationBoundedContext,journalQuery,journalSearchResultChosen,journalActualOpenedUrl,journalAccepted,inheritedBreedCount,inheritedBreedIds
EVD_JRN_R13_B01_SPC_TYPHLONECTES_COMPRESSICAUDA_TERRAIN_SPECIFIC_001,SPC_TYPHLONECTES_COMPRESSICAUDA,terrainSpecific,R13_B01,JRN_R13_B01_SPC_TYPHLONECTES_COMPRESSICAUDA_TERRAIN_SPECIFIC_001,2026-08-19T22:18:18Z,true,https://en.wikipedia.org/wiki/Typhlonectes_compressicauda,Typhlonectes compressicauda,"Habitat, behavior, and reproduction","The exact aquatic caecilian inhabits permanent rivers and marshes in lowland forest, may share burrows, and nourishes developing young with secretions from the oviduct wall.",Typhlonectes compressicauda supplies developing offspring with specialized maternal nutrition before birth.,"Typhlonectes compressicauda supplies developing offspring with specialized maternal nutrition before birth. Normalized only to controlled terrainSpecific tokens: RIVER, MARSH, RAIN_FOREST, BURROW.",BATCH_RESEARCH,CIT_JRN_R13_B01_SPC_TYPHLONECTES_COMPRESSICAUDA_TERRAIN_SPECIFIC_001,SRC_R13_B01_030,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Typhlonectes_compressicauda,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The exact aquatic caecilian inhabits permanent rivers and marshes in lowland forest, may share burrows, and nourishes developing young with secretions from the oviduct wall.",SPC_TYPHLONECTES_COMPRESSICAUDA exact subject behavior habitat ecology traditional account,Typhlonectes compressicauda,https://en.wikipedia.org/wiki/Typhlonectes_compressicauda,true,1,BRD_AQUATIC_CAECILIAN
EVD_JRN_R14_B01_SPC_AMPHIOCTOPUS_MARGINATUS_PERSONALITY_ID_001,SPC_AMPHIOCTOPUS_MARGINATUS,personalityId,R14_B01,JRN_R14_B01_SPC_AMPHIOCTOPUS_MARGINATUS_PERSONALITY_ID_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Amphioctopus_marginatus,Amphioctopus marginatus,"Behavior, ecology, or adaptation section","Individuals carry coconut shells and seashells, transport them, and assemble them as shelters; females also guard eggs inside a shell.","Individuals carry coconut shells and seashells, transport them, and assemble them as shelters; females also guard eggs inside a shell.","Direct documented species behavior, adaptation, or ecological dependence maps to COLLECTIVE_MEMORY_TECHNIQUE_TRADITION: Individuals carry coconut shells and seashells, transport them, and assemble them as shelters; females also guard eggs inside a shell.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_AMPHIOCTOPUS_MARGINATUS_PERSONALITY_ID_001,SRC_R14_B01_002,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphioctopus_marginatus,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"Individuals carry coconut shells and seashells, transport them, and assemble them as shelters; females also guard eggs inside a shell.",Amphioctopus marginatus behavior habitat ecology,Amphioctopus marginatus — Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphioctopus_marginatus,true,1,BRD_COCONUT_OCTOPUS
EVD_JRN_R14_B01_SPC_AMPHIOCTOPUS_MARGINATUS_TERRAIN_BROAD_001,SPC_AMPHIOCTOPUS_MARGINATUS,terrainBroad,R14_B01,JRN_R14_B01_SPC_AMPHIOCTOPUS_MARGINATUS_TERRAIN_BROAD_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Amphioctopus_marginatus,Amphioctopus marginatus,Distribution and habitat section,The species inhabits shallow tropical Indian and western Pacific waters over sandy and muddy substrates.,The species inhabits shallow tropical Indian and western Pacific waters over sandy and muddy substrates.,"The species inhabits shallow tropical Indian and western Pacific waters over sandy and muddy substrates. Normalized only to controlled terrainBroad tokens: OCEAN, COASTAL.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_AMPHIOCTOPUS_MARGINATUS_TERRAIN_BROAD_001,SRC_R14_B01_002,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphioctopus_marginatus,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,The species inhabits shallow tropical Indian and western Pacific waters over sandy and muddy substrates.,Amphioctopus marginatus behavior habitat ecology,Amphioctopus marginatus — Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphioctopus_marginatus,true,1,BRD_COCONUT_OCTOPUS
EVD_JRN_R14_B01_SPC_AMPHIOCTOPUS_MARGINATUS_TERRAIN_SPECIFIC_001,SPC_AMPHIOCTOPUS_MARGINATUS,terrainSpecific,R14_B01,JRN_R14_B01_SPC_AMPHIOCTOPUS_MARGINATUS_TERRAIN_SPECIFIC_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Amphioctopus_marginatus,Amphioctopus marginatus,Distribution and habitat section,The species inhabits shallow tropical Indian and western Pacific waters over sandy and muddy substrates.,The species inhabits shallow tropical Indian and western Pacific waters over sandy and muddy substrates.,"The species inhabits shallow tropical Indian and western Pacific waters over sandy and muddy substrates. Normalized only to controlled terrainSpecific tokens: CORAL_REEF, MUDFLAT.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_AMPHIOCTOPUS_MARGINATUS_TERRAIN_SPECIFIC_001,SRC_R14_B01_002,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphioctopus_marginatus,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,The species inhabits shallow tropical Indian and western Pacific waters over sandy and muddy substrates.,Amphioctopus marginatus behavior habitat ecology,Amphioctopus marginatus — Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphioctopus_marginatus,true,1,BRD_COCONUT_OCTOPUS
EVD_JRN_R14_B01_SPC_AMPHIPRION_OCELLARIS_PERSONALITY_ID_001,SPC_AMPHIPRION_OCELLARIS,personalityId,R14_B01,JRN_R14_B01_SPC_AMPHIPRION_OCELLARIS_PERSONALITY_ID_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Amphiprion_ocellaris,Amphiprion ocellaris,"Behavior, ecology, or adaptation section",The fish lives in an obligate association with host sea anemones and maintains a size-based reproductive hierarchy.,The fish lives in an obligate association with host sea anemones and maintains a size-based reproductive hierarchy.,"Direct documented species behavior, adaptation, or ecological dependence maps to HOSPITALITY_HOST_VERSUS_REALM_CONFLICT: The fish lives in an obligate association with host sea anemones and maintains a size-based reproductive hierarchy.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_AMPHIPRION_OCELLARIS_PERSONALITY_ID_001,SRC_R14_B01_003,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphiprion_ocellaris,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,The fish lives in an obligate association with host sea anemones and maintains a size-based reproductive hierarchy.,Amphiprion ocellaris behavior habitat ecology,Amphiprion ocellaris — Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphiprion_ocellaris,true,1,BRD_OCELLARIS_CLOWNFISH
EVD_JRN_R14_B01_SPC_AMPHIPRION_OCELLARIS_TERRAIN_BROAD_001,SPC_AMPHIPRION_OCELLARIS,terrainBroad,R14_B01,JRN_R14_B01_SPC_AMPHIPRION_OCELLARIS_TERRAIN_BROAD_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Amphiprion_ocellaris,Amphiprion ocellaris,Distribution and habitat section,It occurs on coral reefs in tropical eastern Indian and western Pacific waters where host anemones occur.,It occurs on coral reefs in tropical eastern Indian and western Pacific waters where host anemones occur.,"It occurs on coral reefs in tropical eastern Indian and western Pacific waters where host anemones occur. Normalized only to controlled terrainBroad tokens: OCEAN, COASTAL.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_AMPHIPRION_OCELLARIS_TERRAIN_BROAD_001,SRC_R14_B01_003,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphiprion_ocellaris,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,It occurs on coral reefs in tropical eastern Indian and western Pacific waters where host anemones occur.,Amphiprion ocellaris behavior habitat ecology,Amphiprion ocellaris — Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphiprion_ocellaris,true,1,BRD_OCELLARIS_CLOWNFISH
EVD_JRN_R14_B01_SPC_AMPHIPRION_OCELLARIS_TERRAIN_SPECIFIC_001,SPC_AMPHIPRION_OCELLARIS,terrainSpecific,R14_B01,JRN_R14_B01_SPC_AMPHIPRION_OCELLARIS_TERRAIN_SPECIFIC_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Amphiprion_ocellaris,Amphiprion ocellaris,Distribution and habitat section,It occurs on coral reefs in tropical eastern Indian and western Pacific waters where host anemones occur.,It occurs on coral reefs in tropical eastern Indian and western Pacific waters where host anemones occur.,It occurs on coral reefs in tropical eastern Indian and western Pacific waters where host anemones occur. Normalized only to controlled terrainSpecific tokens: CORAL_REEF.,BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_AMPHIPRION_OCELLARIS_TERRAIN_SPECIFIC_001,SRC_R14_B01_003,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphiprion_ocellaris,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,It occurs on coral reefs in tropical eastern Indian and western Pacific waters where host anemones occur.,Amphiprion ocellaris behavior habitat ecology,Amphiprion ocellaris — Wikimedia Foundation,https://en.wikipedia.org/wiki/Amphiprion_ocellaris,true,1,BRD_OCELLARIS_CLOWNFISH
EVD_JRN_R14_B01_SPC_AMYNTHAS_AGRESTIS_PERSONALITY_ID_001,SPC_AMYNTHAS_AGRESTIS,personalityId,R14_B01,JRN_R14_B01_SPC_AMYNTHAS_AGRESTIS_PERSONALITY_ID_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Amynthas_agrestis,Amynthas agrestis,"Behavior, ecology, or adaptation section","When disturbed the worm jumps and thrashes, and dense populations rapidly transform litter and upper-soil structure.","When disturbed the worm jumps and thrashes, and dense populations rapidly transform litter and upper-soil structure.","Direct documented species behavior, adaptation, or ecological dependence maps to CONTROL_ENVIRONMENT_ENGINEERING_EXPRESSION: When disturbed the worm jumps and thrashes, and dense populations rapidly transform litter and upper-soil structure.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_AMYNTHAS_AGRESTIS_PERSONALITY_ID_001,SRC_R14_B01_004,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Amynthas_agrestis,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"When disturbed the worm jumps and thrashes, and dense populations rapidly transform litter and upper-soil structure.",Amynthas agrestis behavior habitat ecology,Amynthas agrestis — Wikimedia Foundation,https://en.wikipedia.org/wiki/Amynthas_agrestis,true,1,BRD_ASIAN_JUMPING_WORM
EVD_JRN_R14_B01_SPC_AMYNTHAS_AGRESTIS_TERRAIN_BROAD_001,SPC_AMYNTHAS_AGRESTIS,terrainBroad,R14_B01,JRN_R14_B01_SPC_AMYNTHAS_AGRESTIS_TERRAIN_BROAD_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Amynthas_agrestis,Amynthas agrestis,Distribution and habitat section,It is an epigeic earthworm of forest litter and surface soil.,It is an epigeic earthworm of forest litter and surface soil.,"It is an epigeic earthworm of forest litter and surface soil. Normalized only to controlled terrainBroad tokens: FOREST, SUBTERRANEAN.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_AMYNTHAS_AGRESTIS_TERRAIN_BROAD_001,SRC_R14_B01_004,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Amynthas_agrestis,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,It is an epigeic earthworm of forest litter and surface soil.,Amynthas agrestis behavior habitat ecology,Amynthas agrestis — Wikimedia Foundation,https://en.wikipedia.org/wiki/Amynthas_agrestis,true,1,BRD_ASIAN_JUMPING_WORM
EVD_JRN_R14_B01_SPC_AMYNTHAS_AGRESTIS_TERRAIN_SPECIFIC_001,SPC_AMYNTHAS_AGRESTIS,terrainSpecific,R14_B01,JRN_R14_B01_SPC_AMYNTHAS_AGRESTIS_TERRAIN_SPECIFIC_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Amynthas_agrestis,Amynthas agrestis,Distribution and habitat section,It is an epigeic earthworm of forest litter and surface soil.,It is an epigeic earthworm of forest litter and surface soil.,"It is an epigeic earthworm of forest litter and surface soil. Normalized only to controlled terrainSpecific tokens: FOREST_FLOOR, SOIL.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_AMYNTHAS_AGRESTIS_TERRAIN_SPECIFIC_001,SRC_R14_B01_004,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Amynthas_agrestis,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,It is an epigeic earthworm of forest litter and surface soil.,Amynthas agrestis behavior habitat ecology,Amynthas agrestis — Wikimedia Foundation,https://en.wikipedia.org/wiki/Amynthas_agrestis,true,1,BRD_ASIAN_JUMPING_WORM
EVD_JRN_R14_B01_SPC_ANABLEPS_ANABLEPS_PERSONALITY_ID_001,SPC_ANABLEPS_ANABLEPS,personalityId,R14_B01,JRN_R14_B01_SPC_ANABLEPS_ANABLEPS_PERSONALITY_ID_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Anableps_anableps,Anableps anableps,"Behavior, ecology, or adaptation section",Each eye is horizontally divided so the fish can see simultaneously above and below the waterline.,Each eye is horizontally divided so the fish can see simultaneously above and below the waterline.,"Direct documented species behavior, adaptation, or ecological dependence maps to EMBODIMENT_FUNCTIONAL_BODY_EXPRESSION: Each eye is horizontally divided so the fish can see simultaneously above and below the waterline.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_ANABLEPS_ANABLEPS_PERSONALITY_ID_001,SRC_R14_B01_005,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_anableps,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Each eye is horizontally divided so the fish can see simultaneously above and below the waterline.,Anableps anableps behavior habitat ecology,Anableps anableps — Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_anableps,true,1,BRD_LARGESCALE_FOUR_EYES
EVD_JRN_R14_B01_SPC_ANABLEPS_ANABLEPS_TERRAIN_BROAD_001,SPC_ANABLEPS_ANABLEPS,terrainBroad,R14_B01,JRN_R14_B01_SPC_ANABLEPS_ANABLEPS_TERRAIN_BROAD_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Anableps_anableps,Anableps anableps,Distribution and habitat section,"It inhabits brackish estuaries, mangrove margins, and mudflats along tropical Atlantic South America.","It inhabits brackish estuaries, mangrove margins, and mudflats along tropical Atlantic South America.","It inhabits brackish estuaries, mangrove margins, and mudflats along tropical Atlantic South America. Normalized only to controlled terrainBroad tokens: COASTAL, WETLAND.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_ANABLEPS_ANABLEPS_TERRAIN_BROAD_001,SRC_R14_B01_005,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_anableps,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"It inhabits brackish estuaries, mangrove margins, and mudflats along tropical Atlantic South America.",Anableps anableps behavior habitat ecology,Anableps anableps — Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_anableps,true,1,BRD_LARGESCALE_FOUR_EYES
EVD_JRN_R14_B01_SPC_ANABLEPS_ANABLEPS_TERRAIN_SPECIFIC_001,SPC_ANABLEPS_ANABLEPS,terrainSpecific,R14_B01,JRN_R14_B01_SPC_ANABLEPS_ANABLEPS_TERRAIN_SPECIFIC_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Anableps_anableps,Anableps anableps,Distribution and habitat section,"It inhabits brackish estuaries, mangrove margins, and mudflats along tropical Atlantic South America.","It inhabits brackish estuaries, mangrove margins, and mudflats along tropical Atlantic South America.","It inhabits brackish estuaries, mangrove margins, and mudflats along tropical Atlantic South America. Normalized only to controlled terrainSpecific tokens: MANGROVE, ESTUARY, MUDFLAT.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_ANABLEPS_ANABLEPS_TERRAIN_SPECIFIC_001,SRC_R14_B01_005,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_anableps,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"It inhabits brackish estuaries, mangrove margins, and mudflats along tropical Atlantic South America.",Anableps anableps behavior habitat ecology,Anableps anableps — Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_anableps,true,1,BRD_LARGESCALE_FOUR_EYES
EVD_JRN_R14_B01_SPC_ANABLEPS_DOWEI_PERSONALITY_ID_001,SPC_ANABLEPS_DOWEI,personalityId,R14_B01,JRN_R14_B01_SPC_ANABLEPS_DOWEI_PERSONALITY_ID_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Anableps_dowei,Anableps dowii,"Behavior, ecology, or adaptation section",Its divided eyes support simultaneous aerial and aquatic vision at the surface.,Its divided eyes support simultaneous aerial and aquatic vision at the surface.,"Direct documented species behavior, adaptation, or ecological dependence maps to EMBODIMENT_FUNCTIONAL_BODY_EXPRESSION: Its divided eyes support simultaneous aerial and aquatic vision at the surface.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_ANABLEPS_DOWEI_PERSONALITY_ID_001,SRC_R14_B01_006,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_dowei,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,Its divided eyes support simultaneous aerial and aquatic vision at the surface.,Anableps dowii behavior habitat ecology,Anableps dowii — Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_dowei,true,1,BRD_PACIFIC_FOUR_EYED_FISH
EVD_JRN_R14_B01_SPC_ANABLEPS_DOWEI_TERRAIN_BROAD_001,SPC_ANABLEPS_DOWEI,terrainBroad,R14_B01,JRN_R14_B01_SPC_ANABLEPS_DOWEI_TERRAIN_BROAD_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Anableps_dowei,Anableps dowii,Distribution and habitat section,"The species occupies Pacific coastal estuaries, mangrove channels, and muddy margins.","The species occupies Pacific coastal estuaries, mangrove channels, and muddy margins.","The species occupies Pacific coastal estuaries, mangrove channels, and muddy margins. Normalized only to controlled terrainBroad tokens: COASTAL, WETLAND.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_ANABLEPS_DOWEI_TERRAIN_BROAD_001,SRC_R14_B01_006,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_dowei,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The species occupies Pacific coastal estuaries, mangrove channels, and muddy margins.",Anableps dowii behavior habitat ecology,Anableps dowii — Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_dowei,true,1,BRD_PACIFIC_FOUR_EYED_FISH
EVD_JRN_R14_B01_SPC_ANABLEPS_DOWEI_TERRAIN_SPECIFIC_001,SPC_ANABLEPS_DOWEI,terrainSpecific,R14_B01,JRN_R14_B01_SPC_ANABLEPS_DOWEI_TERRAIN_SPECIFIC_001,2026-08-19T22:29:02Z,true,https://en.wikipedia.org/wiki/Anableps_dowei,Anableps dowii,Distribution and habitat section,"The species occupies Pacific coastal estuaries, mangrove channels, and muddy margins.","The species occupies Pacific coastal estuaries, mangrove channels, and muddy margins.","The species occupies Pacific coastal estuaries, mangrove channels, and muddy margins. Normalized only to controlled terrainSpecific tokens: MANGROVE, ESTUARY, MUDFLAT.",BATCH_RESEARCH,CIT_JRN_R14_B01_SPC_ANABLEPS_DOWEI_TERRAIN_SPECIFIC_001,SRC_R14_B01_006,Wikimedia Foundation,Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_dowei,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE,"The species occupies Pacific coastal estuaries, mangrove channels, and muddy margins.",Anableps dowii behavior habitat ecology,Anableps dowii — Wikimedia Foundation,https://en.wikipedia.org/wiki/Anableps_dowei,true,1,BRD_PACIFIC_FOUR_EYED_FISH
